aX,aY,aZ,gX,gY,gZ
0.118,-0.136,0.998,21.973,7.263,11.963
0.094,-0.105,0.954,18.005,-2.808,11.414
0.128,-0.104,0.925,14.709,-3.479,12.512
0.117,-0.108,0.945,11.108,-4.700,14.282
0.092,-0.094,0.974,6.775,-8.362,15.625
0.073,-0.095,0.994,5.737,-7.751,16.663
0.085,-0.118,0.996,8.057,-4.395,17.090
0.126,-0.134,1.018,11.841,-3.296,16.785
0.137,-0.100,1.011,14.160,-10.559,15.381
0.128,-0.055,0.989,14.526,-19.653,15.198
0.123,-0.054,0.966,13.977,-19.409,17.456
0.139,-0.063,0.928,12.268,-13.855,20.447
0.139,-0.081,0.884,9.216,-12.756,22.217
0.106,-0.097,0.872,7.263,-15.198,23.071
0.080,-0.097,0.930,7.385,-15.015,23.132
0.098,-0.065,1.002,7.935,-10.925,23.071
0.138,-0.042,1.026,7.263,-9.155,23.926
0.103,-0.067,1.062,6.592,-11.780,26.001
0.078,-0.099,1.063,6.104,-13.000,27.405
0.074,-0.109,1.032,4.700,-12.939,27.466
0.072,-0.110,0.995,4.639,-14.282,27.527
0.053,-0.109,0.976,7.324,-14.893,27.954
0.048,-0.136,0.950,11.230,-11.963,28.259
0.020,-0.147,0.965,14.648,-8.423,28.015
0.047,-0.121,0.944,16.113,-6.653,27.405
0.070,-0.068,0.938,15.503,-6.104,27.039
0.065,-0.051,0.946,14.038,-5.493,28.809
0.022,-0.063,0.953,11.169,-4.089,31.494
0.004,-0.094,0.984,8.728,-2.991,32.654
-0.041,-0.087,0.979,7.446,-4.150,32.227
-0.049,-0.105,0.995,8.484,-6.287,31.067
-0.064,-0.094,0.968,9.705,-10.437,29.907
-0.124,-0.093,0.997,11.414,-11.597,30.273
-0.114,-0.084,1.015,10.132,-7.141,30.273
-0.130,-0.084,1.062,5.737,-3.906,30.579
-0.155,-0.088,1.042,2.136,-6.470,29.846
-0.183,-0.099,1.053,1.892,-9.827,30.273
-0.172,-0.120,1.039,0.000,-9.033,28.381
-0.189,-0.124,1.024,-1.587,-10.132,26.428
-0.182,-0.076,1.022,-3.418,-9.338,24.658
-0.180,-0.082,1.028,-1.282,-5.432,25.146
-0.184,-0.090,1.042,0.793,-2.136,26.123
-0.145,-0.043,1.010,0.061,-0.244,26.062
-0.168,-0.056,1.011,2.197,-0.366,27.466
-0.172,-0.075,0.997,2.625,-1.953,28.137
-0.180,-0.085,0.952,0.305,-5.127,27.039
-0.212,-0.106,0.934,-1.648,-6.897,25.513
-0.198,-0.081,0.927,-4.211,-4.944,22.583
-0.175,-0.049,0.915,-4.822,-4.395,20.813
-0.172,-0.076,0.916,-3.235,-3.723,20.813
-0.185,-0.087,0.931,-2.502,-2.686,20.508
-0.170,-0.067,0.953,-2.991,-1.648,19.104
-0.142,-0.038,0.977,-3.906,-0.732,18.311
-0.116,-0.031,0.979,-4.944,-3.601,19.104
-0.131,-0.031,0.960,-5.310,-10.559,21.179
-0.152,-0.043,0.937,-3.967,-15.198,23.560
-0.164,-0.078,0.947,-1.465,-13.916,25.757
-0.177,-0.119,0.967,-0.122,-11.597,26.672
-0.216,-0.140,1.039,-0.427,-8.972,26.367
-0.202,-0.109,1.069,-3.784,-3.967,25.085
-0.205,-0.105,1.060,-4.700,-2.258,25.024
-0.213,-0.089,1.043,-2.686,-2.869,25.513
-0.191,-0.072,1.034,1.282,-2.380,25.269
-0.162,-0.048,1.028,3.296,-3.235,25.024
-0.129,-0.026,0.978,1.404,-6.042,24.231
-0.147,-0.028,0.920,-0.305,-9.766,24.719
-0.176,-0.016,0.926,-1.648,-9.949,25.940
-0.215,-0.050,0.960,-3.601,-5.920,27.405
-0.248,-0.098,0.957,-5.432,-3.479,28.137
-0.306,-0.108,0.981,-7.141,-3.418,27.161
-0.307,-0.149,0.969,-6.348,-1.892,25.940
-0.298,-0.153,0.922,-3.418,-2.502,23.499
-0.285,-0.087,0.875,-1.526,-4.333,19.409
-0.266,-0.058,0.838,5.188,-3.845,16.968
-0.189,-0.034,0.781,11.719,-5.493,14.587
-0.226,-0.013,0.829,16.052,-7.812,15.015
-0.365,-0.084,1.011,16.113,-3.052,16.846
-0.245,-0.005,1.200,2.380,18.799,15.564
-0.139,0.058,1.168,-8.972,21.851,16.052
-0.297,-0.045,1.133,-7.385,0.488,21.423
-0.251,0.013,0.939,-2.869,-10.071,24.292
-0.271,-0.182,0.998,5.310,-6.470,26.123
-0.310,-0.175,0.860,3.479,-8.301,23.071
-0.370,-0.177,0.967,4.883,-11.902,17.578
-0.330,-0.159,0.984,6.653,-7.202,13.916
-0.318,-0.109,0.983,7.263,-7.812,11.353
-0.306,-0.082,0.942,5.005,-11.780,10.071

0.094,-0.104,0.984,-3.967,9.888,-14.404
0.120,-0.093,0.969,-4.211,7.263,-13.367
0.153,-0.070,0.979,-3.174,3.113,-13.184
0.262,-0.030,0.990,-3.113,3.357,-12.695
0.334,0.011,0.948,-2.869,3.479,-10.559
0.254,-0.086,1.029,0.122,5.371,-5.005
0.372,-0.026,0.976,-4.272,0.793,-7.385
0.504,-0.169,0.893,-0.244,11.658,-5.737
0.380,-0.020,0.992,1.404,8.179,-4.395
0.487,-0.046,0.941,2.808,6.775,-3.296
0.503,0.005,0.942,2.197,8.301,-2.380
0.504,0.035,0.955,2.563,5.737,0.122
0.542,0.068,0.935,2.747,6.287,3.357
0.527,0.059,0.947,3.784,4.578,7.996
0.497,0.012,0.948,4.089,1.404,12.573
0.436,-0.034,0.937,4.333,0.427,15.503
0.445,-0.073,0.944,4.639,0.671,16.296
0.355,-0.088,0.943,5.615,-1.953,16.846
0.354,-0.120,0.969,5.127,-0.183,16.235
0.306,-0.141,0.984,4.761,-0.366,14.832
0.273,-0.142,0.989,4.211,-0.732,13.062
0.286,-0.123,0.963,4.333,2.747,10.681
0.264,-0.042,0.978,3.296,1.160,9.583
0.343,0.065,0.969,1.770,2.686,11.353
0.415,0.130,0.993,2.136,2.808,18.127
0.302,0.082,0.972,3.296,-1.160,28.381
0.285,0.012,0.944,3.113,2.380,35.767
0.285,-0.071,0.953,3.723,7.324,38.696
0.172,-0.093,0.927,5.493,2.319,38.330
0.156,-0.131,0.942,8.118,0.305,36.926
0.183,-0.125,0.941,9.277,1.160,34.180
0.138,-0.128,0.921,8.423,-3.418,31.677
0.094,-0.136,0.950,5.798,-6.348,29.175
0.054,-0.166,1.017,1.892,-4.883,26.001
0.006,-0.168,1.039,-0.854,-4.944,22.766
-0.031,-0.209,0.997,2.625,-4.517,18.982
0.084,-0.002,0.943,2.869,-1.221,15.198
0.119,0.005,0.991,4.456,-1.770,18.494
0.064,0.020,1.013,2.930,-1.160,22.583
0.067,-0.010,0.982,2.075,0.183,26.978
0.061,-0.050,0.923,2.930,1.587,30.029
-0.762,-0.255,0.881,3.723,2.136,30.640
0.089,-0.464,1.025,4.517,28.625,19.470
0.089,-0.109,0.791,3.723,-5.493,5.737
-0.127,-0.167,1.134,7.874,-13.428,12.878
0.012,-0.138,0.966,5.737,-6.531,12.390
-0.138,-0.022,1.001,2.380,-12.390,12.390
0.059,0.013,0.980,2.686,-2.441,13.611
0.078,0.102,0.937,2.747,-6.897,17.517
-0.084,0.037,1.000,4.944,-11.536,25.635
-0.070,-0.007,1.036,5.615,1.526,28.015
-0.037,-0.066,0.953,6.287,3.845,28.076
-0.119,-0.072,0.979,4.883,-2.747,24.719
-0.051,-0.126,0.972,5.005,-0.488,21.729
-0.092,-0.093,0.970,4.761,-2.380,20.508
-0.149,-0.115,0.972,5.066,-4.333,19.226
-0.125,-0.124,0.995,5.615,-1.343,16.785
-0.131,-0.124,1.008,4.883,-2.075,14.282
-0.137,-0.067,1.000,2.747,-5.493,12.695
-0.090,-0.004,0.987,1.953,-3.479,13.245
-0.080,0.001,1.004,1.587,-2.197,16.052
-0.083,0.002,0.972,1.282,-2.808,19.531
-0.096,-0.016,0.963,2.625,-3.357,22.095
-0.120,-0.034,0.981,4.333,-4.395,22.949
-0.103,-0.046,0.995,5.188,-5.371,21.973
-0.101,-0.052,0.986,5.432,-7.324,20.142
-0.105,-0.052,0.968,5.432,-11.902,18.372
-0.126,-0.062,0.981,5.188,-15.564,16.846
-0.130,-0.050,0.991,5.066,-16.052,15.442
-0.139,-0.042,1.025,4.883,-15.503,15.015
-0.131,-0.025,1.013,2.930,-14.648,14.587
-0.139,-0.012,0.991,1.831,-14.038,14.709
-0.162,-0.010,1.001,1.099,-13.367,15.625
-0.155,0.008,0.992,0.305,-10.559,16.846
-0.145,-0.017,0.974,0.305,-8.057,18.677
-0.164,-0.051,0.964,0.916,-8.118,19.714
-0.183,-0.093,0.970,2.197,-8.850,18.738
-0.174,-0.100,0.972,3.723,-8.972,15.686
-0.167,-0.096,0.981,4.456,-9.216,12.085
-0.153,-0.066,1.003,4.089,-8.850,8.789
-0.131,-0.028,1.006,3.418,-7.385,6.653
-0.097,0.019,0.984,2.258,-7.568,5.859
-0.076,0.029,0.957,1.831,-9.094,6.958
-0.121,-0.013,0.958,4.028,-10.376,9.338
-0.148,-0.061,0.983,5.859,-10.010,9.888
-0.146,-0.053,0.992,6.226,-8.606,8.606
-0.128,-0.031,1.002,5.127,-7.935,7.507
-0.119,-0.010,0.999,4.150,-6.775,7.629
-0.096,0.003,0.997,3.357,-5.554,8.667
-0.108,-0.014,0.998,2.014,-4.272,10.437
-0.131,-0.036,0.993,1.343,-3.601,11.780
-0.131,-0.051,0.975,1.099,-3.235,11.963
-0.131,-0.047,0.956,0.854,-4.517,11.108
-0.157,-0.068,0.950,2.625,-7.446,10.437
-0.163,-0.079,0.968,4.150,-9.888,9.094
-0.177,-0.118,0.996,5.310,-10.620,7.324
-0.199,-0.151,0.997,5.981,-10.864,4.150
-0.190,-0.187,0.990,5.493,-9.827,-0.854
-0.207,-0.187,0.977,6.042,-7.202,-5.920
-0.195,-0.125,0.952,5.127,-6.226,-11.963
-0.149,0.001,0.956,4.944,-6.775,-15.320
-0.115,0.080,0.965,6.226,-7.202,-13.184
-0.139,0.078,0.986,7.751,-7.690,-6.897
-0.157,0.031,1.004,7.690,-8.667,-0.549
-0.181,-0.011,0.998,5.188,-9.521,3.845
-0.182,-0.033,0.951,3.357,-10.315,5.737
-0.223,-0.076,0.963,6.287,-10.925,6.653
-0.246,-0.124,1.001,10.071,-11.475,6.226
-0.252,-0.140,0.992,13.428,-12.390,3.845
-0.249,-0.099,0.957,13.611,-14.343,0.122
-0.267,-0.081,0.969,10.681,-13.733,-2.441
-0.227,-0.038,0.942,7.019,-8.972,-3.296
-0.252,-0.048,0.978,7.019,-5.920,-0.366
-0.239,-0.058,0.947,3.845,-3.662,2.197
-0.260,-0.131,0.938,-0.793,-3.967,4.578
-0.361,-0.158,0.952,-5.432,-2.441,3.479
-0.359,-0.235,1.038,-3.662,2.258,-2.747
-0.196,-0.183,0.986,5.737,5.127,-7.385
-0.188,-0.038,0.992,3.845,-1.892,-10.620

0.021,-0.073,0.998,6.409,-0.549,5.371
0.041,-0.077,0.992,4.883,-0.854,3.845
0.051,-0.079,0.992,3.235,-0.549,1.953
0.101,-0.078,0.997,1.343,0.183,-0.671
0.123,-0.084,0.993,-0.977,0.793,-2.686
0.204,-0.041,0.998,-2.686,2.930,-3.235
0.250,-0.003,0.998,-4.150,4.333,-3.052
0.306,0.041,0.965,-5.432,6.165,-1.709
0.225,-0.018,0.964,-4.456,6.531,-0.061
0.272,-0.004,0.814,-6.897,2.991,-6.104
0.519,0.035,0.953,-3.540,7.812,-9.705
0.352,0.059,0.948,3.662,6.958,-0.183
0.424,0.043,0.989,4.150,3.479,4.456
0.422,0.009,0.961,3.906,6.470,8.240
0.400,-0.005,0.974,4.822,4.272,11.292
0.411,-0.022,0.965,5.493,4.944,12.695
0.369,-0.061,0.953,6.775,4.639,13.733
0.325,-0.108,0.957,8.972,2.747,12.573
0.312,-0.127,0.970,10.742,2.869,9.521
0.319,-0.097,0.974,12.024,2.380,6.226
0.298,-0.093,1.005,13.855,1.831,5.127
0.264,-0.085,1.010,16.907,1.343,4.883
0.312,-0.065,1.000,21.179,3.174,4.822
0.307,-0.042,0.980,24.536,2.686,5.676
0.296,-0.015,0.922,21.484,3.906,6.958
0.368,0.013,0.931,14.893,8.423,8.606
0.328,0.000,0.927,9.399,7.324,12.634
0.313,-0.026,0.954,5.981,7.507,15.869
0.288,-0.046,0.973,4.639,5.676,17.517
0.242,-0.046,0.945,7.263,1.404,18.433
0.283,-0.041,0.977,11.658,-1.526,20.325
0.174,-0.069,0.926,12.756,-5.188,21.790
0.217,-0.105,0.954,11.230,-0.671,21.851
0.184,-0.078,0.961,7.019,-0.244,21.057
0.136,-0.083,0.988,3.418,-2.747,21.240
0.203,-0.044,1.023,0.610,3.479,23.499
0.147,-0.038,1.002,0.793,2.563,27.466
0.244,-0.030,0.992,1.648,6.653,31.616
0.107,-0.110,0.983,3.723,3.845,35.095
0.113,-0.141,1.002,4.578,7.019,35.339
0.082,-0.127,0.982,5.249,7.202,33.264
0.057,-0.151,0.964,9.094,4.150,30.090
0.078,-0.103,0.923,10.376,4.395,28.076
0.104,-0.101,0.944,11.108,4.150,28.503
0.071,-0.085,0.924,8.972,1.587,30.029
-0.609,-0.336,0.968,5.981,6.714,30.273
0.484,-0.292,1.042,-6.287,30.518,16.174
0.032,0.085,0.749,2.197,-19.836,11.292
-0.138,-0.240,1.077,18.250,-8.301,33.691
0.044,-0.114,0.964,6.287,0.854,28.076
-0.048,-0.149,0.913,6.042,-11.169,23.865
-0.065,-0.177,0.918,10.315,-14.526,24.719
-0.059,-0.094,0.966,8.240,-16.113,22.461
-0.090,-0.045,1.020,5.066,-18.982,21.606
-0.224,-0.058,0.956,-1.404,-17.822,23.437
-0.168,-0.068,0.998,-7.935,-5.554,23.926
-0.064,0.002,0.950,-13.123,-6.348,23.743
-0.214,-0.063,0.998,-10.132,-15.259,29.114
-0.215,-0.101,1.041,-12.024,-9.155,31.128
-0.197,-0.103,1.039,-11.719,-6.409,28.687
-0.192,-0.112,1.038,-5.249,-6.104,27.222
-0.146,-0.058,1.016,1.770,-3.357,25.879
-0.121,-0.070,1.012,8.423,-2.441,25.879
-0.111,-0.032,1.004,11.719,-2.869,25.452
-0.040,-0.002,0.948,11.841,-2.197,25.391
-0.024,-0.001,0.946,9.399,-1.892,26.123
-0.019,-0.019,0.935,5.005,-2.258,26.917
-0.004,-0.030,0.958,0.549,-1.343,26.855
0.009,-0.015,0.956,-1.587,-1.648,27.100
-0.007,-0.051,0.997,-0.427,-4.211,27.893
-0.064,-0.092,1.015,3.052,-7.446,27.893
-0.067,-0.106,1.004,6.531,-8.057,26.245
-0.031,-0.104,0.994,9.338,-6.958,23.865
-0.019,-0.100,0.961,11.230,-8.484,22.522
-0.004,-0.117,0.958,10.315,-10.742,21.057
-0.037,-0.124,1.000,4.639,-11.169,19.287
-0.052,-0.102,1.008,-0.305,-8.301,18.311
-0.036,-0.098,1.034,0.183,-6.104,18.005
-0.050,-0.104,1.082,2.441,-10.681,17.883
-0.073,-0.092,1.098,4.700,-20.386,17.761
-0.083,-0.066,1.049,6.409,-32.349,16.724
-0.099,-0.054,0.975,9.705,-45.898,15.930
-0.138,-0.065,0.887,14.648,-57.068,16.174
-0.179,-0.068,0.831,18.127,-60.486,15.930
-0.182,-0.091,0.820,16.846,-53.223,14.893
-0.215,-0.156,0.882,12.146,-41.748,13.672
-0.270,-0.091,0.944,2.686,-32.104,11.169
-0.290,-0.019,0.994,-5.554,-20.691,6.409
-0.241,-0.057,1.016,-3.296,-7.141,7.629
-0.205,-0.066,1.018,2.319,-1.953,10.315
-0.197,-0.068,1.011,5.249,-2.808,12.695
-0.203,-0.043,1.000,4.639,-5.188,15.564
-0.216,-0.049,1.001,1.282,-8.423,16.968
-0.264,-0.086,1.004,-1.160,-11.719,18.066
-0.315,-0.115,0.997,-1.770,-12.817,18.433
-0.329,-0.100,0.968,-1.770,-11.963,16.907
-0.309,-0.080,0.946,-0.977,-10.071,14.893
-0.323,-0.071,0.939,0.488,-8.728,14.099
-0.324,-0.030,0.928,1.160,-7.507,13.733
-0.301,0.009,0.928,1.343,-6.104,14.465
-0.287,-0.016,0.938,0.427,-6.104,16.174
-0.333,-0.062,0.964,0.183,-8.301,18.250
-0.362,-0.104,0.971,0.793,-8.484,19.409
-0.348,-0.134,0.968,1.709,-7.202,18.372
-0.359,-0.110,0.977,2.197,-6.470,16.968
-0.368,-0.158,0.987,1.526,-7.690,13.428
-0.432,-0.180,1.040,0.427,-6.897,10.681
-0.299,-0.044,0.881,-4.578,1.892,9.521
-0.302,-0.015,0.924,-3.174,5.127,7.202
-0.321,-0.061,0.946,1.770,3.174,11.536
-0.303,-0.100,0.946,3.113,1.587,14.221
-0.322,-0.137,0.946,3.357,1.953,15.930
-0.355,-0.176,0.948,4.028,4.517,17.456
-0.356,-0.137,0.924,5.005,9.094,16.785
-0.359,-0.127,0.938,6.104,13.367,12.939
-0.366,-0.139,0.943,6.165,20.630,8.301
-0.311,-0.198,0.948,6.104,29.968,2.686
-0.252,-0.222,0.982,4.700,35.400,-1.404
-0.204,-0.161,1.002,-1.587,34.851,-4.761

0.005,-0.082,1.000,-5.005,-7.812,-4.822
0.298,-0.072,1.185,-8.057,-15.320,-4.578
-0.206,0.039,0.782,-12.634,-44.373,-2.197
-0.125,-0.068,0.871,-2.380,-23.499,-2.014
0.232,-0.134,1.055,2.319,13.672,-3.662
0.182,-0.109,0.986,2.014,5.127,-4.272
0.176,-0.098,0.943,0.793,0.916,-3.113
0.333,-0.136,1.000,2.686,13.000,-2.319
0.349,-0.123,0.969,2.441,10.620,-2.563
0.346,-0.116,0.977,2.441,7.446,-3.723
0.401,-0.055,0.975,2.930,7.996,-6.592
0.458,-0.002,0.964,2.625,6.042,-8.789
0.490,0.044,0.958,3.052,4.272,-6.958
0.484,0.109,0.969,3.662,1.343,-4.028
0.506,0.122,0.971,3.845,-0.305,-0.244
0.540,0.115,0.988,3.662,0.488,6.042
0.410,0.104,0.958,3.723,-2.258,11.597
0.418,0.083,0.993,3.235,-1.099,16.052
0.390,0.074,0.994,3.723,-0.366,18.799
0.211,0.054,0.956,2.441,-5.127,20.874
0.246,-0.024,1.016,2.258,1.404,22.095
0.138,-0.060,0.950,2.014,0.610,21.179
-0.003,-0.161,0.974,2.563,-1.404,20.081
-0.008,-0.277,1.027,3.418,0.610,16.602
-0.035,-0.181,0.932,1.343,-2.991,9.888
-0.105,-0.102,0.933,1.892,-2.686,4.700
-0.012,-0.073,1.010,4.700,3.479,1.953
-0.084,-0.033,1.006,4.517,-0.122,0.916
-0.081,0.065,0.982,2.075,-3.601,1.221
-0.360,0.074,0.944,2.014,5.310,3.296
0.037,-0.092,1.009,5.188,24.231,3.723
-0.041,-0.035,0.980,4.272,6.042,4.883
-0.095,-0.035,0.985,4.028,-3.784,9.033
-0.247,-0.111,0.994,3.723,-2.380,10.620
-0.125,-0.209,1.000,3.357,6.042,6.348
-0.072,-0.152,0.971,2.686,2.686,-0.244
-0.133,-0.080,0.994,2.075,-4.150,-3.845
-0.054,-0.023,0.978,1.404,0.183,-7.324
0.238,0.026,1.030,1.709,3.296,-9.949
0.164,0.207,0.962,-0.977,-15.259,-7.507
0.105,0.179,0.968,-0.671,-18.555,0.549
0.111,0.099,0.973,0.122,-6.836,5.554
0.153,0.026,0.980,0.427,3.967,6.775
0.085,-0.016,0.980,0.793,6.042,5.005
0.216,0.058,0.949,0.061,7.202,1.953
0.252,0.106,0.990,1.465,5.310,3.174
0.181,0.105,0.943,1.404,-2.869,5.981
0.164,0.047,0.962,2.502,2.075,10.803
0.005,-0.021,0.983,3.906,10.193,10.681
0.458,-0.086,1.053,7.141,11.475,7.812
-0.184,-0.018,1.029,1.343,-34.973,9.216
-0.006,-0.016,0.771,-2.319,-24.231,9.766
0.120,-0.031,1.002,5.188,16.663,13.550
0.171,-0.067,1.028,8.728,15.625,14.648
0.066,-0.065,0.995,5.859,-0.732,14.709
0.123,0.007,0.961,4.517,-1.831,14.526
0.118,0.018,0.985,5.554,-2.808,16.113
0.078,0.005,0.996,5.249,-6.226,19.287
0.042,0.004,0.948,3.967,-5.981,22.339
0.007,0.004,0.953,4.578,-4.028,24.719
-0.003,-0.011,0.967,5.798,-1.587,26.611
-0.084,-0.131,1.028,5.981,1.831,28.076
-0.005,-0.118,0.992,4.700,4.272,26.917
-0.059,-0.137,0.972,3.601,1.221,27.710
-0.073,-0.135,0.995,4.089,1.160,26.367
-0.050,-0.112,1.007,4.639,4.700,23.865
-0.011,-0.023,0.969,3.418,4.150,20.508
0.040,0.079,0.955,4.150,2.747,20.935
0.025,0.065,1.006,6.836,2.686,25.513
0.015,0.038,0.990,5.981,1.526,30.457
0.020,-0.019,0.995,5.005,0.366,34.485
-0.105,-0.055,0.987,4.700,0.916,37.659
-0.074,-0.050,0.922,5.493,1.709,37.415
-0.176,-0.147,1.039,8.423,0.549,39.001
-0.154,-0.119,0.982,6.042,0.977,36.377
-0.138,-0.117,1.035,4.272,1.160,33.691
-0.229,-0.104,0.989,4.700,-1.282,32.104
-0.168,-0.099,1.020,3.357,5.066,30.579
-0.197,-0.077,1.011,2.136,6.653,28.442
-0.190,-0.035,0.913,0.732,4.639,25.757
-0.219,-0.043,0.950,3.357,4.150,23.437
-0.151,-0.057,0.991,6.226,5.432,20.142
-0.124,-0.038,0.972,7.874,1.953,17.029
-0.627,-0.096,1.061,7.629,-2.258,11.963
-0.089,-0.199,0.982,6.470,6.287,-8.179
0.026,0.172,0.996,7.996,10.742,-7.996
-0.064,0.130,0.989,7.812,5.432,3.052
-0.154,-0.004,1.047,7.874,9.888,13.428
-0.470,0.009,0.973,5.676,14.465,15.442
-0.088,-0.095,0.986,7.812,29.663,13.306
0.033,-0.038,0.926,7.690,11.902,13.428
-0.164,-0.072,0.949,7.324,-5.066,18.921
-0.513,-0.047,1.038,5.920,-7.141,18.372
-0.402,-0.119,1.045,7.324,11.108,10.681
-0.285,-0.038,0.962,4.761,17.700,0.549
-0.082,-0.018,0.942,3.113,10.315,-0.061
0.175,-0.038,0.967,4.578,-4.639,7.385
-0.650,0.026,1.126,4.211,-17.029,16.846
0.157,-0.270,0.973,6.592,11.902,13.733
0.216,0.149,0.908,-0.732,-17.090,6.958
-0.468,0.218,1.041,-2.441,-37.964,24.963
-0.267,-0.094,1.062,1.709,2.380,29.968
-0.008,-0.163,0.977,-1.404,13.489,14.648
-0.151,0.096,0.913,-8.362,-13.062,6.836
-0.097,0.008,0.951,-4.456,-10.010,9.583
-0.105,-0.041,0.969,0.916,-3.601,11.963
-0.124,-0.016,0.936,1.038,-8.362,11.841
-0.085,-0.038,0.988,4.150,-6.958,13.000
-0.092,-0.083,1.021,5.554,-5.798,14.709
-0.144,-0.126,0.970,4.028,-7.446,14.587
-0.161,-0.176,0.972,3.906,-7.446,12.756
-0.160,-0.196,0.980,4.700,-6.470,10.498
-0.171,-0.169,0.987,4.517,-7.812,8.606
-0.169,-0.160,0.970,4.150,-10.132,6.958
-0.201,-0.203,0.984,4.700,-11.047,6.775
-0.234,-0.249,0.996,4.456,-9.155,5.798
-0.203,-0.200,0.983,3.845,-4.883,1.587
-0.156,-0.151,0.977,3.906,0.305,-2.014
-0.083,-0.105,0.977,4.456,4.028,-3.540

0.020,-0.073,1.006,3.479,-2.441,2.808
0.004,-0.065,1.010,0.061,-3.113,2.502
0.022,-0.028,0.998,-3.540,-2.258,1.709
0.039,-0.037,0.993,-5.920,-1.465,1.160
0.127,-0.054,0.979,-5.981,0.488,0.732
0.232,-0.055,1.005,-4.089,5.920,-1.038
0.180,0.037,0.907,-6.226,6.348,-2.563
0.285,-0.074,0.949,-4.211,8.972,-0.061
0.370,-0.191,0.885,-1.465,9.949,3.052
0.296,-0.129,0.916,1.709,7.019,9.949
0.236,-0.032,1.009,2.197,-1.831,12.939
0.303,-0.074,1.024,4.211,3.601,9.583
0.415,-0.135,0.990,4.395,18.799,4.761
0.545,-0.203,0.951,4.272,26.611,0.793
0.704,-0.217,1.004,4.456,29.053,6.958
0.591,-0.099,1.000,6.531,36.194,20.264
0.533,0.023,1.041,10.742,47.974,20.996
0.468,-0.046,0.977,14.404,61.218,20.508
0.545,-0.057,0.914,16.724,74.463,10.071
0.627,-0.005,0.817,18.799,79.285,4.700
0.724,-0.038,0.771,18.616,71.716,3.540
0.759,0.012,0.692,9.705,46.326,1.709
0.587,-0.178,0.683,6.104,10.071,-0.854
0.690,0.074,0.842,-11.963,-9.888,6.226
0.449,-0.056,0.799,-11.169,-36.377,10.437
0.370,-0.186,0.908,5.127,-53.955,10.376
0.309,-0.151,0.942,7.751,-58.838,14.648
0.249,0.022,0.998,4.150,-64.636,19.104
0.134,0.172,1.031,1.404,-68.359,19.592
0.048,0.116,1.074,-0.854,-60.059,18.616
0.043,0.038,1.084,-2.136,-38.025,14.221
0.079,0.056,1.055,-0.916,-12.146,12.451
0.125,-0.003,0.989,1.892,3.540,7.446
0.155,-0.070,0.962,1.770,11.169,3.784
0.092,-0.074,0.969,1.038,10.864,2.502
0.114,-0.200,0.996,1.648,13.000,6.897
0.141,-0.145,0.962,0.671,15.625,13.794
0.115,-0.011,0.899,0.793,12.207,20.203
0.116,0.018,0.977,3.235,4.333,24.231
-0.001,0.004,1.009,4.395,-5.615,27.832
0.002,0.037,1.034,4.700,-3.601,28.381
0.005,-0.016,1.009,5.554,5.676,28.076
0.107,0.019,1.000,5.127,13.184,26.978
0.123,-0.016,0.989,6.226,10.864,23.987
0.117,-0.039,0.913,1.465,7.263,22.217
0.135,-0.066,0.804,-1.465,4.639,21.606
0.061,-0.068,0.918,2.625,-4.028,22.156
0.101,-0.135,0.967,8.301,-10.193,20.874
0.078,-0.101,0.902,6.409,-17.273,23.865
-0.070,-0.015,0.928,7.385,-29.663,27.527
-0.116,0.059,1.003,10.864,-38.330,23.804
-0.187,0.042,1.089,11.780,-36.804,20.630
-0.187,-0.010,1.058,8.850,-24.231,20.569
-0.178,-0.089,0.994,8.606,-13.489,18.433
-0.182,-0.104,0.964,7.202,-8.179,20.081
-0.210,0.031,0.914,5.798,-8.606,21.729
-0.210,0.076,0.978,4.517,-14.282,20.630
-0.230,0.102,0.977,2.808,-18.860,20.996
-0.310,0.033,1.007,3.784,-25.513,19.531
-0.327,0.066,1.090,3.845,-26.245,17.944
-0.388,0.064,1.039,4.211,-13.977,18.921
-0.357,0.092,0.998,4.944,1.038,17.700
-0.238,0.048,0.986,4.578,8.118,14.771
-0.192,0.000,0.973,4.028,5.066,14.465
-0.231,-0.032,0.988,2.991,-0.793,12.878
-0.223,-0.047,0.991,1.648,-1.587,12.207
-0.170,-0.023,0.983,0.671,-0.061,10.315
-0.113,-0.000,0.999,1.465,0.854,7.202
-0.081,-0.007,0.996,2.136,1.587,5.432
-0.058,-0.039,0.980,2.197,1.221,3.845
-0.058,-0.099,0.970,2.258,0.061,3.113
-0.056,-0.143,0.978,1.648,-1.587,3.113
-0.076,-0.097,0.973,0.793,-3.784,4.395
-0.165,-0.057,0.954,-0.122,-6.165,5.615
-0.082,-0.028,1.056,-0.061,-2.930,4.456
0.009,0.020,0.971,0.549,10.010,4.944
0.099,-0.077,0.956,1.892,13.794,8.301
0.075,-0.135,0.960,2.502,10.437,6.348
0.057,-0.142,0.984,2.747,7.446,6.958
0.021,-0.110,0.966,3.296,5.676,8.118
0.033,-0.150,0.971,2.869,1.587,9.277
-0.069,-0.143,0.961,2.502,-5.920,10.071
-0.052,-0.078,0.982,2.625,-10.803,10.742
-0.106,-0.050,0.995,2.502,-12.329,9.888
-0.119,-0.052,1.013,3.601,-9.583,6.592
-0.086,-0.075,0.990,4.333,-0.916,3.845
-0.044,-0.067,0.953,3.967,3.235,3.601
