aX,aY,aZ,gX,gY,gZ
-0.207,0.260,0.903,20.081,-8.667,-63.904
-0.320,0.189,1.192,41.260,38.940,-70.068
-0.256,0.121,1.412,49.683,80.994,-82.275
0.251,0.232,1.722,47.607,77.698,-81.848
-0.472,0.330,1.167,42.725,20.508,-49.805
0.357,0.265,1.664,82.458,30.701,-72.632
0.147,0.351,1.836,90.698,-18.311,-46.509
0.203,0.323,1.780,79.163,-43.396,-17.578
-0.026,0.272,1.578,65.552,-51.575,3.784
-0.171,0.175,1.338,62.561,-51.514,17.273
-0.279,0.094,1.196,72.876,-45.349,23.376
-0.424,-0.005,1.214,90.271,-42.786,29.480
-0.493,-0.022,1.394,110.229,-37.537,26.794
-0.541,-0.104,1.627,123.962,-31.677,25.024
-0.628,-0.116,1.786,122.620,-21.851,20.081
-0.554,-0.197,1.767,112.976,-7.629,9.216
-0.454,-0.210,1.709,98.633,1.099,0.610
-0.359,-0.177,1.599,85.327,3.357,-3.784
-0.260,-0.214,1.442,81.055,3.967,-4.028
-0.200,-0.194,1.294,79.712,1.221,0.305
-0.063,-0.134,1.331,81.177,9.155,3.723
-0.062,-0.099,1.552,87.830,33.325,1.343
-0.051,-0.158,1.823,97.595,56.458,-1.831
-0.115,-0.192,1.999,89.172,67.871,0.610
-0.107,-0.237,2.029,68.054,67.993,5.615
-0.405,-0.272,1.939,48.645,56.519,9.888
-0.455,-0.285,1.854,32.837,61.035,3.784
0.048,0.030,1.812,23.254,69.702,-8.545
-0.164,-0.276,1.646,27.283,45.959,7.568
-1.041,-0.783,3.170,-108.521,96.252,-18.494
0.174,2.963,2.337,-394.775,295.898,-109.131
1.593,-0.988,1.604,-23.376,174.316,-120.728
-0.617,0.319,0.494,-41.443,-29.297,-7.629
0.484,0.064,1.044,-26.184,6.042,-23.865
-0.097,0.091,0.960,7.080,-4.578,-17.151
-0.115,0.029,0.928,13.184,-3.174,-14.282
-0.038,-0.029,1.064,14.832,3.235,-17.822
-0.064,-0.070,0.968,1.648,3.357,-12.756
0.044,-0.140,0.985,-5.920,4.333,-9.766
0.069,-0.126,1.005,-7.141,1.221,-5.432
0.021,-0.080,1.002,-9.338,-0.854,-0.122
-0.007,-0.046,0.999,-12.329,-1.221,4.578
-0.020,0.008,0.961,-14.832,-0.854,6.104
-0.008,0.026,0.937,-11.658,-0.427,5.676
-0.024,0.022,0.966,-5.188,-0.488,4.761
-0.044,0.025,0.969,-1.343,-0.427,3.845
-0.040,0.028,0.964,0.854,0.122,3.479
-0.030,0.018,0.974,3.296,0.183,3.113
-0.018,0.006,0.969,4.700,0.061,3.052
-0.018,-0.010,0.979,5.737,-0.122,2.808
-0.020,-0.015,0.975,6.470,-0.427,2.625
-0.022,-0.017,0.972,6.775,-0.244,2.869
-0.018,-0.024,0.990,7.507,-0.122,3.296
-0.017,-0.014,0.984,6.226,-0.366,3.845
-0.031,-0.002,0.985,4.822,-0.488,4.578
-0.032,0.001,0.981,4.211,-0.549,5.127
-0.023,-0.002,0.977,4.150,-0.305,5.493
-0.021,-0.006,0.979,4.150,-0.366,5.371
-0.008,-0.006,0.976,4.395,-0.610,4.822
-0.007,-0.009,0.974,4.883,-0.732,4.089
-0.007,-0.013,0.979,5.676,-0.671,3.540
-0.006,-0.011,0.981,6.165,-0.916,3.418
-0.002,-0.011,0.980,6.104,-0.977,3.357
-0.005,-0.010,0.981,5.554,-0.854,3.479
-0.009,-0.005,0.977,5.188,-0.916,3.723

-0.211,-0.053,0.759,-1.099,5.554,5.554
-0.184,-0.052,0.754,-5.493,4.578,5.310
-0.157,-0.033,0.732,-12.390,2.319,5.249
-0.097,-0.069,0.672,-18.311,-0.122,5.371
-0.020,-0.092,0.548,-22.705,-6.165,7.874
-0.031,0.203,-0.004,-22.217,-19.104,13.184
-0.139,-0.348,0.315,-1.587,-28.259,13.733
-0.054,-0.082,-0.027,-4.517,-32.410,3.418
0.079,-0.213,0.021,19.287,-41.931,-0.061
0.156,-0.231,0.174,32.166,-58.533,-1.404
0.208,-0.192,0.093,22.461,-75.745,0.671
0.228,-0.182,0.021,17.395,-90.637,2.441
0.242,-0.206,0.034,20.508,-101.990,2.380
0.258,-0.203,0.037,19.104,-112.061,0.610
0.320,-0.178,0.005,14.221,-123.047,-1.953
0.395,-0.167,-0.049,10.620,-133.545,-2.808
0.473,-0.139,-0.137,7.751,-141.968,-0.244
0.500,-0.103,-0.197,6.592,-147.400,6.348
0.473,-0.073,-0.198,6.470,-144.714,14.343
0.404,-0.053,-0.169,4.883,-130.859,20.447
0.308,-0.056,-0.160,-0.244,-107.605,23.743
0.224,-0.001,-0.128,-7.263,-82.031,23.315
0.183,0.029,-0.075,-12.146,-59.753,21.545
0.139,0.081,-0.054,-19.592,-38.025,20.020
0.127,0.113,-0.088,-30.762,-10.986,17.883
0.083,0.151,-0.114,-42.542,21.667,14.954
-0.012,0.147,-0.137,-53.528,60.364,10.620
-0.036,0.148,-0.235,-64.941,100.464,2.258
-0.053,0.217,-0.314,-70.984,132.996,-5.859
-0.044,0.257,-0.336,-65.186,153.015,-9.949
-0.146,0.259,-0.233,-50.720,157.532,-9.460
-0.335,0.208,-0.092,-33.264,151.855,-11.108
-0.417,0.190,0.020,-19.592,144.409,-17.456
-0.390,0.216,0.132,-7.507,134.705,-28.198
-0.332,0.302,0.393,6.042,126.587,-38.025
-0.375,0.496,1.031,23.743,124.573,-45.227
-0.609,0.395,1.741,34.058,130.188,-50.476
-0.916,0.251,1.980,7.263,143.494,-59.143
-1.122,0.181,1.724,-43.457,159.973,-76.965
-1.095,0.131,1.306,-70.435,162.598,-100.342
-0.830,0.177,1.033,-58.533,133.972,-117.432
-0.575,0.328,1.110,-19.348,75.256,-119.873
-0.481,0.366,1.551,27.710,25.452,-109.680
-0.515,0.335,2.045,49.866,20.020,-100.342
-0.633,0.296,2.338,35.339,52.979,-99.243
-0.664,0.245,2.250,2.991,101.196,-109.253
-0.441,0.295,1.902,-26.917,138.489,-126.038
-0.125,0.401,1.734,-33.142,144.165,-136.719
0.324,0.479,1.802,-14.465,121.582,-135.864
0.450,0.597,1.704,3.967,79.834,-117.310
0.875,0.663,1.951,28.320,45.593,-95.398
0.488,0.614,1.958,38.818,-11.353,-49.622
0.417,0.599,1.751,35.522,-33.997,-14.954
0.135,0.550,1.717,39.307,-36.072,12.390
-0.294,0.372,1.829,51.270,-31.433,34.607
-0.633,0.179,1.953,61.401,-17.090,38.513
-0.806,0.112,2.092,61.890,-2.258,26.855
-0.818,0.059,2.176,59.631,6.958,9.277
-0.693,0.072,2.148,51.208,6.836,-6.836
-0.583,0.098,2.049,38.330,-0.427,-15.869
-0.486,0.067,1.868,27.039,-2.747,-22.278
-0.279,0.083,1.615,17.639,2.319,-30.518
-0.001,0.179,1.419,15.930,7.629,-36.438
0.280,0.241,1.360,26.489,6.348,-32.959
0.485,0.272,1.363,39.246,-4.395,-14.893
0.230,0.135,1.300,46.265,-19.531,11.169
0.103,0.027,1.346,52.063,-10.498,20.081
-0.055,-0.089,1.430,53.101,0.549,23.132
-0.230,-0.143,1.495,50.232,2.930,23.499
-0.265,-0.172,1.522,47.607,1.160,21.545
-0.281,-0.208,1.485,41.626,1.404,18.372
-0.241,-0.203,1.394,32.776,7.935,12.024
-0.153,-0.203,1.287,23.193,19.226,6.958
-0.156,-0.173,1.255,15.930,28.625,3.662
-0.174,-0.180,1.246,23.865,15.442,6.531
-0.217,-0.169,1.275,33.997,-2.991,9.766
-0.168,-0.127,1.316,36.865,0.183,4.700
-0.078,-0.104,1.293,31.860,15.381,-1.282
-0.052,-0.083,1.183,23.682,22.583,0.610
-0.093,-0.084,1.087,22.888,20.752,5.981
-0.063,-0.103,1.152,30.823,16.541,9.949
-0.186,-0.176,1.315,42.236,2.991,14.099
-0.187,-0.176,1.417,42.786,-6.714,13.672
-0.172,-0.173,1.395,30.579,-7.202,11.353
-0.144,-0.144,1.298,17.639,-6.104,7.751
-0.082,-0.114,1.200,10.437,-4.089,4.211
-0.033,-0.082,1.126,9.399,-4.150,2.869
0.007,-0.082,1.055,10.254,-2.930,3.235
-0.119,-0.054,1.103,10.193,-1.587,5.920
-0.884,-0.330,2.786,15.442,21.973,3.845
0.052,-0.235,1.311,-31.067,88.257,-24.109
0.023,0.289,0.830,-80.200,44.922,-28.503
0.079,0.058,0.922,-23.254,15.564,-14.709
-0.011,-0.110,1.096,11.353,6.470,-8.911
-0.023,-0.030,0.977,-1.648,4.944,-1.953
-0.035,-0.025,0.947,-4.089,3.784,-0.305
-0.037,-0.092,0.977,3.113,2.686,0.916
-0.028,-0.076,0.982,0.793,3.784,3.723
-0.027,-0.057,0.992,-3.479,4.761,5.920
-0.033,-0.050,0.987,-6.165,5.066,7.324
-0.044,-0.043,0.987,-9.094,5.737,7.568
-0.034,-0.021,0.985,-10.376,6.714,6.348
-0.015,0.001,0.959,-10.132,7.080,5.249
-0.023,0.009,0.954,-6.348,6.470,5.310
-0.024,-0.000,0.971,-1.831,6.531,5.432
-0.025,0.007,0.969,0.610,6.470,5.371
-0.024,0.010,0.974,3.113,5.798,5.554
-0.021,-0.005,0.984,5.920,4.456,5.493
-0.017,-0.009,0.981,7.446,3.418,5.066
-0.013,-0.021,0.983,8.362,2.563,4.822
-0.012,-0.037,0.989,8.850,1.709,4.456
-0.012,-0.037,0.985,8.057,0.916,3.906
-0.010,-0.042,0.984,7.019,0.183,3.540
-0.011,-0.035,0.989,5.371,-0.305,3.418
-0.012,-0.026,0.989,3.601,-0.732,3.174
-0.020,-0.021,0.979,2.869,-1.282,3.174
-0.021,-0.014,0.979,2.380,-1.343,3.296
-0.027,-0.013,0.973,2.502,-1.099,3.418
-0.027,-0.009,0.970,2.991,-0.610,3.845

-0.053,-0.030,0.760,8.484,7.263,6.165
-0.100,-0.078,0.780,8.789,9.766,7.385
-0.127,-0.057,0.763,3.052,9.338,6.042
-0.099,-0.046,0.731,-1.892,8.728,4.272
-0.069,-0.027,0.662,-3.418,7.568,3.296
-0.042,-0.026,0.632,-2.014,4.822,2.869
-0.045,-0.014,0.598,0.427,0.000,1.587
-0.030,-0.038,0.614,1.770,-4.700,0.549
0.071,0.003,0.468,-0.671,-10.986,1.709
-0.013,-0.178,0.646,6.165,-16.113,5.249
0.280,0.061,0.449,-2.747,-17.212,6.653
0.090,0.042,0.484,-7.324,-21.179,18.982
0.070,-0.082,0.606,-0.061,-12.024,20.874
0.065,-0.100,0.544,-11.902,-0.916,17.334
0.056,-0.085,0.411,-22.339,-1.465,17.517
0.079,-0.084,0.342,-20.935,-7.751,17.273
0.059,-0.092,0.337,-15.198,-18.494,17.700
0.088,-0.052,0.299,-12.451,-26.489,19.043
0.104,-0.012,0.304,-8.484,-32.837,22.278
0.008,-0.034,0.355,-2.197,-42.419,27.893
-0.068,-0.035,0.358,-0.854,-49.133,30.701
-0.028,-0.010,0.350,-1.831,-49.377,28.748
-0.007,0.012,0.390,-1.099,-48.828,27.954
-0.005,0.024,0.439,-1.770,-48.645,28.625
-0.033,0.019,0.468,-4.150,-47.913,29.419
-0.120,0.000,0.489,-7.019,-47.424,29.846
-0.163,0.001,0.501,-10.132,-44.006,27.405
-0.156,0.002,0.514,-12.085,-38.635,23.071
-0.203,-0.028,0.495,-14.282,-37.292,21.301
-0.277,-0.031,0.429,-17.456,-40.039,20.874
-0.299,-0.011,0.397,-16.968,-45.654,18.372
-0.346,-0.030,0.385,-11.841,-55.847,15.259
-0.391,-0.002,0.364,-7.935,-68.909,12.024
-0.312,0.032,0.362,-2.625,-78.369,6.775
-0.243,0.053,0.462,5.920,-84.961,3.723
-0.224,0.081,0.600,11.719,-89.478,4.456
-0.282,0.078,0.724,11.658,-88.684,6.592
-0.345,0.062,0.766,4.456,-78.369,7.874
-0.403,0.085,0.734,-8.911,-58.289,5.920
-0.445,0.085,0.665,-21.362,-32.532,1.160
-0.460,0.069,0.543,-32.471,-6.287,-4.333
-0.437,0.088,0.414,-40.161,13.855,-10.803
-0.488,0.057,0.376,-37.659,25.818,-15.503
-0.512,0.023,0.323,-27.893,32.593,-19.287
-0.485,0.048,0.372,-15.015,32.166,-22.644
-0.391,0.066,0.475,-2.380,27.222,-24.841
-0.339,0.077,0.573,4.517,25.513,-24.902
-0.290,0.088,0.637,5.371,31.494,-25.024
-0.188,0.111,0.649,2.686,43.762,-25.269
-0.152,0.106,0.634,-0.244,54.260,-22.034
-0.212,0.086,0.680,1.831,61.035,-17.456
-0.409,0.037,0.793,7.690,63.782,-16.479
-0.505,0.005,0.893,12.329,64.819,-22.339
-0.403,0.025,0.934,13.000,66.101,-34.668
-0.264,0.077,0.941,13.611,63.354,-45.044
-0.135,0.133,0.961,16.174,56.091,-48.950
-0.079,0.150,0.992,19.714,50.537,-47.668
-0.083,0.164,1.019,21.729,52.979,-44.922
-0.096,0.159,1.040,20.996,62.805,-42.358
-0.120,0.122,1.028,18.433,71.960,-38.757
-0.110,0.092,0.983,15.686,75.684,-33.875
-0.171,0.054,0.938,17.212,72.144,-28.198
-0.240,0.005,0.966,24.170,62.256,-23.315
-0.271,-0.020,1.064,32.959,50.293,-21.851
-0.296,-0.003,1.215,42.053,37.354,-22.339
-0.286,-0.044,1.362,49.500,24.170,-22.034
-0.317,-0.067,1.402,44.250,14.221,-20.630
-0.263,-0.082,1.467,32.166,4.578,-18.066
-0.340,-0.045,1.388,19.531,-3.967,-12.695
-0.637,-0.107,1.228,13.977,3.174,-17.700
-0.127,-0.118,1.220,10.010,34.119,-28.625
-0.336,-0.037,1.267,22.400,51.575,-45.288
-0.329,-0.120,1.446,30.884,49.927,-48.401
-0.187,-0.115,1.556,35.400,43.823,-50.720
-0.156,-0.028,1.545,28.687,24.353,-46.814
-0.161,-0.023,1.475,25.818,8.728,-39.368
-0.190,-0.023,1.411,25.024,3.601,-34.424
-0.150,-0.043,1.374,26.489,8.179,-33.325
-0.125,-0.028,1.380,30.457,8.057,-28.503
-0.137,-0.068,1.378,36.194,1.587,-20.142
-0.000,-0.077,1.361,37.354,-2.930,-11.536
-0.161,-0.113,1.123,35.706,-14.099,1.465
-0.258,-0.166,1.075,47.302,-18.250,5.371
-0.176,-0.202,1.285,70.740,-13.367,5.005
-0.331,-0.255,1.508,87.402,-12.451,7.019
-0.257,-0.261,1.732,93.811,-3.662,2.991
-0.295,-0.263,1.843,84.290,13.733,-2.808
-0.073,-0.225,1.877,61.829,44.312,-10.986
-0.180,-0.234,1.723,30.029,78.247,-18.311
-0.019,-0.162,1.595,17.029,86.731,-23.376
0.052,-0.114,1.546,21.606,66.101,-11.719
0.046,-0.115,1.651,38.818,31.616,2.991
0.007,-0.214,1.651,48.767,1.038,19.226
0.010,-0.246,1.524,41.504,-10.742,29.785
-0.013,-0.254,1.336,32.776,-14.282,36.194
-0.081,-0.246,1.252,35.828,-19.836,41.992
-0.952,-1.938,3.491,-57.495,28.137,28.381
-2.317,3.131,3.905,-483.459,174.866,-52.185
1.430,-0.459,1.516,-119.812,151.306,-64.209
-0.719,-0.201,0.937,12.451,-18.372,-46.814
0.155,-0.007,0.868,-46.814,-9.460,-39.001
0.284,0.165,0.955,-13.550,8.484,-54.260
-0.022,-0.040,0.913,8.179,-6.409,-23.743
-0.021,0.021,1.068,12.817,-1.709,-16.357
-0.040,0.036,0.915,3.967,0.854,-12.634
-0.057,-0.089,1.023,4.028,1.160,-5.798
-0.041,-0.061,0.990,-0.183,1.404,-3.418
0.036,-0.117,0.965,-2.625,0.610,-2.869
0.027,-0.085,0.977,-0.549,-1.465,-2.319
0.000,-0.076,0.990,0.610,-2.197,0.000
-0.014,-0.063,0.984,-0.488,-1.282,2.136
-0.018,-0.039,0.990,-2.502,-0.488,3.418
-0.018,-0.030,0.978,-3.601,0.305,3.967
-0.031,-0.016,0.980,-3.479,0.732,4.517
-0.036,0.004,0.974,-3.052,0.916,4.700
-0.030,0.003,0.974,-1.709,1.038,4.944
-0.036,0.014,0.971,-0.793,0.916,5.005
-0.036,0.019,0.961,0.671,1.038,5.066
-0.042,-0.000,0.969,3.418,0.793,5.249

-0.158,0.005,0.811,5.310,-3.113,0.916
-0.119,0.005,0.752,0.916,-2.441,-1.282
-0.097,-0.003,0.744,-0.366,-1.526,-2.258
-0.072,-0.006,0.744,-1.831,1.587,-3.296
-0.033,0.009,0.721,-3.723,5.615,-4.150
0.036,-0.049,0.671,-3.174,7.507,-3.174
-0.005,0.033,0.603,-0.122,4.944,1.953
-0.038,-0.133,0.878,10.681,2.625,4.272
0.117,-0.083,0.510,3.967,2.136,5.615
-0.038,-0.059,0.599,9.827,-4.883,8.179
-0.014,-0.186,0.719,9.155,-4.211,5.249
0.023,-0.079,0.599,-13.916,-1.404,0.488
0.046,-0.080,0.499,-23.804,-2.014,-1.770
0.102,-0.092,0.424,-22.583,-4.700,-3.296
0.107,-0.079,0.385,-20.142,-14.526,-3.418
0.060,-0.078,0.403,-15.381,-25.879,-2.747
0.072,-0.092,0.396,-10.620,-32.104,-2.625
0.095,-0.071,0.323,-9.033,-37.354,-0.488
0.066,-0.011,0.327,-5.066,-45.227,3.601
0.111,0.008,0.435,3.601,-50.781,7.263
0.084,-0.015,0.575,7.202,-55.847,13.000
0.006,-0.048,0.601,-1.587,-55.725,17.944
-0.023,-0.044,0.510,-16.357,-47.058,18.372
-0.030,-0.057,0.350,-27.100,-36.133,17.090
-0.045,-0.031,0.241,-31.311,-29.053,15.686
-0.085,-0.017,0.264,-26.794,-25.513,14.526
-0.144,0.001,0.303,-21.973,-23.926,12.634
-0.190,0.029,0.256,-22.156,-24.780,9.521
-0.239,0.046,0.190,-21.118,-31.372,5.676
-0.283,0.034,0.166,-15.320,-42.969,1.404
-0.289,0.000,0.110,-9.277,-56.152,-1.953
-0.236,0.060,0.075,-4.211,-70.068,-2.930
-0.203,0.089,0.177,5.798,-81.421,-3.174
-0.180,0.090,0.320,14.709,-86.609,-3.296
-0.160,0.095,0.405,15.808,-85.388,-3.235
-0.185,0.111,0.446,12.939,-80.688,-2.563
-0.213,0.128,0.478,8.606,-73.486,-2.197
-0.274,0.110,0.458,2.441,-62.683,-2.441
-0.387,0.085,0.376,-5.310,-50.781,-3.601
-0.465,0.099,0.314,-11.292,-36.133,-8.728
-0.431,0.113,0.252,-14.282,-16.541,-19.470
-0.316,0.162,0.167,-16.968,4.578,-31.799
-0.196,0.188,0.104,-15.808,24.231,-38.330
-0.145,0.211,0.152,-8.545,39.856,-37.231
-0.236,0.162,0.292,3.296,52.368,-29.175
-0.348,0.111,0.444,10.071,65.247,-21.423
-0.483,0.052,0.612,10.071,80.627,-20.447
-0.554,0.041,0.682,5.066,97.351,-28.015
-0.519,0.014,0.679,0.000,107.483,-39.429
-0.447,0.022,0.642,-1.587,104.980,-51.025
-0.349,0.069,0.576,-0.793,93.262,-62.866
-0.179,0.199,0.577,5.615,80.261,-73.853
-0.052,0.278,0.750,22.766,65.979,-76.416
-0.100,0.281,1.039,40.161,52.856,-67.078
-0.304,0.203,1.290,42.053,52.368,-57.007
-0.495,0.108,1.329,24.597,68.481,-57.556
-0.594,0.064,1.189,3.174,84.839,-66.101
-0.590,-0.001,0.972,-8.057,89.600,-74.280
-0.505,0.017,0.810,-5.859,80.872,-78.796
-0.322,0.116,0.774,4.761,66.040,-79.651
-0.129,0.200,0.897,23.743,51.636,-76.538
-0.102,0.158,1.070,42.969,44.189,-68.848
-0.071,0.151,1.247,52.734,36.011,-60.059
-0.068,0.164,1.352,53.406,25.513,-50.171
-0.177,0.176,1.412,51.208,22.888,-44.495
-0.188,0.150,1.470,50.537,36.316,-48.401
0.170,0.282,1.721,47.607,42.969,-52.795
-0.383,0.137,1.446,45.227,24.963,-38.696
-0.120,0.097,1.507,59.021,54.749,-70.190
0.120,0.233,1.645,57.617,44.678,-77.515
0.162,0.291,1.625,55.237,4.700,-55.420
0.050,0.271,1.519,54.932,-30.090,-24.109
-0.097,0.111,1.364,48.706,-18.921,-9.888
-0.149,0.097,1.292,42.114,15.930,-14.709
-0.169,0.118,1.306,48.950,44.922,-20.813
-0.019,0.055,1.671,73.730,59.326,-22.217
-0.247,-0.057,1.926,97.778,47.974,-17.029
-0.171,-0.092,2.192,101.440,33.752,-15.747
-0.064,-0.028,2.267,84.717,9.583,-8.423
-0.087,-0.006,2.128,64.453,-17.517,5.066
-0.090,-0.044,1.919,49.683,-34.851,17.944
-0.138,-0.094,1.677,43.213,-43.457,26.733
-0.087,-0.083,1.544,45.288,-49.072,31.067
-0.141,-0.120,1.536,53.772,-50.232,34.241
-0.232,-0.183,1.651,64.880,-41.260,29.907
-0.318,-0.243,1.791,72.083,-31.006,21.118
-0.372,-0.281,1.810,67.383,-18.982,9.888
-0.299,-0.242,1.727,49.622,4.333,-5.005
-0.120,-0.138,1.616,30.945,29.846,-18.677
0.122,-0.092,1.485,22.949,38.940,-18.921
0.267,-0.072,1.336,21.545,32.166,-5.005
-3.009,-3.433,4.000,-15.198,42.908,8.240
0.076,3.520,1.773,-377.258,250.122,-45.776
0.674,-0.760,1.454,-55.420,106.140,-85.144
-0.738,-0.719,1.388,37.598,-37.231,-37.781
0.712,0.937,0.217,-92.896,4.639,-60.730
-0.062,0.102,0.886,-6.653,5.920,-25.513
-0.117,-0.334,1.372,48.035,-5.981,-0.488
-0.193,0.098,0.822,-1.526,-1.282,-6.897
0.020,-0.092,1.041,-3.662,5.127,-10.315
0.048,-0.057,0.981,-4.028,5.615,-8.728
0.050,-0.026,0.963,-6.958,1.709,-4.639
0.008,-0.056,1.001,-4.333,1.099,-1.831
-0.032,-0.038,1.000,-6.042,0.549,0.671
-0.024,0.008,0.970,-9.094,1.038,1.404
-0.006,0.048,0.948,-8.118,1.587,2.075
-0.028,0.062,0.939,-3.235,1.953,3.113
-0.051,0.030,0.972,3.052,1.709,4.028
-0.059,0.020,0.970,5.676,1.221,4.761
-0.041,0.015,0.966,6.592,1.160,4.883
-0.023,-0.001,0.973,8.484,0.977,4.944
-0.027,-0.020,0.987,10.315,0.610,5.005
-0.038,-0.030,0.986,10.803,-0.183,4.578
-0.038,-0.031,0.987,9.583,-0.488,4.578
-0.025,-0.027,0.989,8.240,-0.488,4.517
-0.016,-0.003,0.977,6.226,-0.183,4.700
-0.028,-0.001,0.981,6.409,-0.122,5.310
-0.041,0.008,0.973,6.409,-0.427,5.310
-0.039,0.002,0.973,7.812,-0.854,5.432

-0.049,-0.099,0.914,29.907,-18.372,-0.488
-0.092,-0.077,0.985,22.705,-21.423,1.282
-0.058,-0.052,0.984,13.428,-19.287,-0.122
-0.045,0.054,0.738,7.751,-15.808,-1.343
0.007,-0.173,0.990,7.507,-15.259,-1.160
0.111,-0.153,0.701,-7.202,-18.188,-2.319
0.038,-0.099,0.758,2.869,-13.794,-4.517
0.048,-0.203,0.968,12.390,-10.559,-8.606
0.081,-0.151,0.999,0.061,-7.568,-14.771
0.105,-0.179,0.950,-10.986,-9.155,-20.691
0.182,-0.183,0.790,-20.935,-12.634,-26.550
0.281,-0.162,0.603,-28.137,-19.714,-29.480
0.298,-0.170,0.510,-26.123,-32.104,-26.672
0.245,-0.167,0.508,-20.935,-46.448,-20.142
0.211,-0.141,0.554,-18.372,-56.702,-15.259
0.147,-0.164,0.572,-19.592,-63.293,-12.451
0.126,-0.172,0.515,-25.818,-65.369,-11.658
0.157,-0.165,0.401,-32.654,-63.782,-12.634
0.209,-0.147,0.267,-36.560,-64.331,-12.390
0.207,-0.104,0.187,-36.072,-70.435,-9.460
0.157,-0.061,0.207,-31.250,-76.782,-6.409
0.057,-0.073,0.262,-26.917,-81.055,-3.967
-0.019,-0.029,0.258,-30.273,-82.581,-3.723
-0.051,-0.006,0.211,-36.743,-80.566,-5.920
-0.026,0.025,0.139,-42.480,-77.881,-9.033
-0.027,0.044,0.058,-47.180,-78.430,-11.047
-0.030,0.074,0.004,-49.255,-79.163,-12.573
-0.081,0.087,0.041,-46.997,-77.942,-14.099
-0.055,0.059,-0.003,-45.776,-74.341,-12.878
-0.045,0.142,-0.146,-48.767,-72.205,-7.202
-0.069,0.176,-0.245,-46.448,-72.327,-0.732
-0.071,0.196,-0.258,-37.109,-67.810,5.371
-0.091,0.185,-0.179,-25.818,-59.265,10.498
-0.142,0.187,-0.058,-17.517,-49.377,14.404
-0.287,0.161,0.099,-12.939,-37.659,17.151
-0.416,0.101,0.198,-14.343,-23.621,15.320
-0.551,0.114,0.232,-21.179,-10.864,7.690
-0.597,0.159,0.223,-28.259,2.441,-5.249
-0.551,0.201,0.212,-33.813,17.090,-20.569
-0.489,0.228,0.191,-39.490,32.288,-35.706
-0.349,0.238,0.047,-46.631,51.636,-50.720
-0.126,0.290,-0.208,-48.279,68.420,-61.157
-0.005,0.308,-0.284,-34.607,76.355,-58.838
-0.009,0.282,-0.159,-10.315,80.139,-50.415
-0.034,0.226,0.079,11.353,86.426,-42.175
-0.194,0.146,0.386,26.428,90.759,-35.767
-0.355,0.089,0.666,35.034,90.942,-33.508
-0.477,0.091,0.952,36.865,88.867,-38.086
-0.525,0.110,1.141,31.921,85.022,-48.462
-0.514,0.128,1.129,20.569,78.613,-59.326
-0.426,0.213,0.997,10.010,70.435,-69.580
-0.275,0.260,0.986,13.794,64.514,-76.599
-0.173,0.260,1.060,26.550,63.049,-79.285
-0.170,0.248,1.101,36.316,67.261,-77.637
-0.206,0.239,1.254,45.471,72.754,-73.364
-0.279,0.174,1.561,59.387,72.510,-68.237
-0.322,0.113,1.764,63.660,63.782,-62.927
-0.310,0.128,1.841,54.138,51.331,-59.998
-0.147,0.135,1.856,42.786,37.842,-56.946
-0.432,0.194,1.498,29.480,18.677,-47.180
0.019,0.211,1.405,35.156,31.311,-54.749
-0.010,0.275,1.606,55.420,14.465,-49.377
-0.058,0.217,1.854,69.580,-4.761,-35.400
0.033,0.271,1.972,66.101,-6.531,-28.198
-0.167,0.239,1.930,55.359,-12.268,-12.207
-0.397,0.127,1.816,44.678,-8.789,-2.075
-0.576,0.015,1.654,40.344,-0.671,-3.540
-0.533,0.007,1.579,42.664,0.000,-11.719
-0.409,-0.007,1.637,55.481,-3.479,-17.456
-0.292,-0.002,1.706,68.909,-5.066,-14.221
-0.236,-0.009,1.729,74.524,-10.498,-4.211
-0.256,-0.002,1.726,78.918,-15.808,6.470
-0.274,-0.015,1.713,85.632,-15.076,14.282
-0.309,-0.041,1.771,95.154,-13.550,20.630
-0.401,-0.127,1.948,105.835,-8.362,22.156
-0.319,-0.204,2.097,105.408,6.470,14.221
-0.070,-0.182,2.113,80.200,30.640,4.517
0.472,0.161,2.163,41.565,60.791,-3.296
0.116,-0.040,1.829,24.231,55.847,14.160
-0.172,-0.191,1.664,26.917,43.945,20.874
-0.198,-0.228,1.574,30.090,30.823,22.034
-0.314,-0.224,1.516,40.894,4.333,27.283
-0.361,-0.271,1.503,49.561,-1.526,24.048
-0.299,-0.254,1.449,45.105,13.489,12.695
-0.193,-0.228,1.355,36.072,28.015,4.456
-0.071,-0.212,1.248,33.813,33.020,1.953
-0.011,-0.206,1.225,35.095,29.846,4.211
-0.407,-0.734,2.847,-74.768,77.942,-8.423
0.469,2.223,2.171,-330.078,185.791,-57.495
0.328,-0.443,1.321,-28.809,58.838,-45.288
-0.422,-0.130,0.792,4.211,-35.339,-4.822
0.391,0.300,0.889,-32.410,7.263,-21.667
-0.129,-0.063,1.052,7.874,-2.930,-8.850
-0.145,-0.006,0.917,13.611,-9.583,-2.258
-0.047,-0.068,1.002,8.179,4.272,-5.615
-0.046,-0.082,1.017,4.822,6.531,-4.211
0.041,-0.069,0.979,-1.831,5.676,-3.235
0.017,-0.075,1.003,-4.028,2.686,-0.061
-0.021,-0.055,0.995,-6.042,0.916,3.174
-0.032,-0.039,0.977,-7.935,0.427,4.517
